group,id,course,semester,grade
9,541,Architecture and Sculpture,1,13.6
9,541,Architecture and Sculpture,1,14.8
9,541,Architecture and Sculpture,1,13.1
9,541,Architecture and Sculpture,1,17.3
9,541,Astrology and Astrology,1,10.25
9,541,Astrology and Astrology,1,10
9,541,Astrology and Astrology,1,5.75
9,541,Astrology and Astrology,1,15.75
9,541,Astrology and Astrology,1,10
9,541,Astrology and Astrology,1,11.75
9,541,Astrology and Astrology,1,10.5
9,541,Astrology and Astrology,1,14.75
9,541,Ayurveda and Traditional Medicine,2,9.25
9,541,Ayurveda and Traditional Medicine,2,7.75
9,541,Ayurveda and Traditional Medicine,2,15.75
9,541,Ayurveda and Traditional Medicine,2,11.75
9,541,Ayurveda and Traditional Medicine,2,9.75
9,541,History and Civilization of India,2,9.75
9,541,History and Civilization of India,2,9.5
9,541,History and Civilization of India,2,7.75
9,541,Martial Arts and Self-Defense,2,7.9
9,541,Martial Arts and Self-Defense,2,9.2
9,541,Martial Arts and Self-Defense,2,9.6
9,541,Martial Arts and Self-Defense,2,9.9
9,541,Martial Arts and Self-Defense,2,11.8
9,541,Martial Arts and Self-Defense,2,6
9,541,Music and Dance,2,10.8
9,541,Music and Dance,2,13.3
9,541,Music and Dance,2,14.2
9,541,Politics and Diplomacy,2,8.75
9,541,Politics and Diplomacy,2,10
9,541,Politics and Diplomacy,2,11.25
9,541,Politics and Diplomacy,2,5.25
9,541,Politics and Diplomacy,2,11.5
9,541,Sanskrit Language and Literature,2,14.7
9,541,Sanskrit Language and Literature,2,16.1
9,541,Sanskrit Language and Literature,2,15.6
9,541,Sanskrit Language and Literature,2,13.5
9,541,Sanskrit Language and Literature,2,12.6
9,541,Vedic Philosophy and Spirituality,1,8.5
9,541,Vedic Philosophy and Spirituality,1,5
9,541,Vedic Philosophy and Spirituality,1,6
9,541,Vedic Philosophy and Spirituality,1,6
9,541,Vedic Philosophy and Spirituality,1,6
9,541,Vedic Philosophy and Spirituality,1,3
9,541,Vedic Philosophy and Spirituality,1,4
9,541,Yoga and Meditation,2,13.5
9,541,Yoga and Meditation,2,12
9,541,Yoga and Meditation,2,12.5
9,541,Yoga and Meditation,2,12
9,541,Yoga and Meditation,2,14
9,541,Yoga and Meditation,2,12.5
9,547,Architecture and Sculpture,1,20
9,547,Architecture and Sculpture,1,20
9,547,Architecture and Sculpture,1,7.5
9,547,Architecture and Sculpture,1,12.8
9,547,Architecture and Sculpture,1,10.8
9,547,Architecture and Sculpture,1,10.9
9,547,Architecture and Sculpture,1,14.9
9,547,Architecture and Sculpture,1,14
9,547,Architecture and Sculpture,1,13.5
9,547,Astrology and Astrology,1,15
9,547,Astrology and Astrology,1,9.75
9,547,Astrology and Astrology,1,14.25
9,547,Astrology and Astrology,1,6.5
9,547,Astrology and Astrology,1,12.75
9,547,Astrology and Astrology,1,10
9,547,Astrology and Astrology,1,15.25
9,547,Astrology and Astrology,1,17.75
9,547,Ayurveda and Traditional Medicine,2,8.25
9,547,Ayurveda and Traditional Medicine,2,9.25
9,547,Ayurveda and Traditional Medicine,2,13.75
9,547,Ayurveda and Traditional Medicine,2,10.75
9,547,Ayurveda and Traditional Medicine,2,10.75
9,547,History and Civilization of India,2,10.25
9,547,History and Civilization of India,2,12.25
9,547,History and Civilization of India,2,9
9,547,Martial Arts and Self-Defense,2,6.6
9,547,Martial Arts and Self-Defense,2,7.8
9,547,Martial Arts and Self-Defense,2,12.5
9,547,Martial Arts and Self-Defense,2,1.2
9,547,Martial Arts and Self-Defense,2,4.2
9,547,Martial Arts and Self-Defense,2,10.2
9,547,Music and Dance,2,14.7
9,547,Music and Dance,2,17.7
9,547,Music and Dance,2,11.7
9,547,Politics and Diplomacy,2,10.25
9,547,Politics and Diplomacy,2,7.75
9,547,Politics and Diplomacy,2,14.75
9,547,Politics and Diplomacy,2,14
9,547,Politics and Diplomacy,2,16.75
9,547,Sanskrit Language and Literature,2,14.2
9,547,Sanskrit Language and Literature,2,13
9,547,Sanskrit Language and Literature,2,13.5
9,547,Sanskrit Language and Literature,2,15.9
9,547,Sanskrit Language and Literature,2,13.1
9,547,Vedic Philosophy and Spirituality,1,10.5
9,547,Vedic Philosophy and Spirituality,1,10
9,547,Vedic Philosophy and Spirituality,1,9.5
9,547,Vedic Philosophy and Spirituality,1,5
9,547,Vedic Philosophy and Spirituality,1,6.5
9,547,Vedic Philosophy and Spirituality,1,8.5
9,547,Vedic Philosophy and Spirituality,1,9
9,547,Yoga and Meditation,2,13.5
9,547,Yoga and Meditation,2,13
9,547,Yoga and Meditation,2,11.5
9,547,Yoga and Meditation,2,12.5
9,547,Yoga and Meditation,2,12.5
9,547,Yoga and Meditation,2,13
9,549,Architecture and Sculpture,1,12.1
9,549,Architecture and Sculpture,1,14.7
9,549,Architecture and Sculpture,1,10.4
9,549,Architecture and Sculpture,1,16.4
9,549,Architecture and Sculpture,1,18.7
9,549,Architecture and Sculpture,1,14.6
9,549,Architecture and Sculpture,1,15.6
9,549,Architecture and Sculpture,1,15.9
9,549,Architecture and Sculpture,1,19.6
9,549,Astrology and Astrology,1,7.75
9,549,Astrology and Astrology,1,8.25
9,549,Astrology and Astrology,1,9.25
9,549,Astrology and Astrology,1,14.5
9,549,Astrology and Astrology,1,20
9,549,Astrology and Astrology,1,9
9,549,Astrology and Astrology,1,11.5
9,549,Astrology and Astrology,1,11.25
9,549,Ayurveda and Traditional Medicine,2,10.5
9,549,Ayurveda and Traditional Medicine,2,12
9,549,Ayurveda and Traditional Medicine,2,11.5
9,549,Ayurveda and Traditional Medicine,2,18.75
9,549,Ayurveda and Traditional Medicine,2,11.25
9,549,History and Civilization of India,2,12.25
9,549,History and Civilization of India,2,8.75
9,549,History and Civilization of India,2,9.25
9,549,Martial Arts and Self-Defense,2,5.5
9,549,Martial Arts and Self-Defense,2,8.3
9,549,Martial Arts and Self-Defense,2,7.8
9,549,Martial Arts and Self-Defense,2,8.9
9,549,Martial Arts and Self-Defense,2,11.9
9,549,Martial Arts and Self-Defense,2,11.9
9,549,Music and Dance,2,14.4
9,549,Music and Dance,2,12.3
9,549,Music and Dance,2,14.8
9,549,Politics and Diplomacy,2,11.25
9,549,Politics and Diplomacy,2,16
9,549,Politics and Diplomacy,2,9.75
9,549,Politics and Diplomacy,2,7.25
9,549,Politics and Diplomacy,2,15
9,549,Sanskrit Language and Literature,2,13.9
9,549,Sanskrit Language and Literature,2,14.5
9,549,Sanskrit Language and Literature,2,13.6
9,549,Sanskrit Language and Literature,2,14.3
9,549,Sanskrit Language and Literature,2,15.7
9,549,Sanskrit Language and Literature,2,15.9
9,549,Vedic Philosophy and Spirituality,1,7.5
9,549,Vedic Philosophy and Spirituality,1,3.5
9,549,Vedic Philosophy and Spirituality,1,6.5
9,549,Vedic Philosophy and Spirituality,1,10
9,549,Vedic Philosophy and Spirituality,1,5.5
9,549,Vedic Philosophy and Spirituality,1,6
9,549,Vedic Philosophy and Spirituality,1,11.5
9,549,Yoga and Meditation,2,12
9,549,Yoga and Meditation,2,12.5
9,549,Yoga and Meditation,2,12.5
9,549,Yoga and Meditation,2,12.5
9,549,Yoga and Meditation,2,14
9,549,Yoga and Meditation,2,11
9,556,Architecture and Sculpture,1,10.5
9,556,Architecture and Sculpture,1,15.6
9,556,Architecture and Sculpture,1,13.3
9,556,Architecture and Sculpture,1,16.1
9,556,Architecture and Sculpture,1,11.8
9,556,Architecture and Sculpture,1,18.4
9,556,Architecture and Sculpture,1,12.8
9,556,Architecture and Sculpture,1,10.5
9,556,Architecture and Sculpture,1,15
9,556,Astrology and Astrology,1,12.75
9,556,Astrology and Astrology,1,4.25
9,556,Astrology and Astrology,1,17
9,556,Astrology and Astrology,1,7.75
9,556,Astrology and Astrology,1,13.75
9,556,Astrology and Astrology,1,13.25
9,556,Astrology and Astrology,1,10.5
9,556,Ayurveda and Traditional Medicine,2,12.75
9,556,Ayurveda and Traditional Medicine,2,8.75
9,556,Ayurveda and Traditional Medicine,2,14.5
9,556,Ayurveda and Traditional Medicine,2,12
9,556,Ayurveda and Traditional Medicine,2,10.25
9,556,History and Civilization of India,2,7
9,556,History and Civilization of India,2,8.75
9,556,History and Civilization of India,2,10.25
9,556,Martial Arts and Self-Defense,2,6.8
9,556,Martial Arts and Self-Defense,2,13.1
9,556,Martial Arts and Self-Defense,2,5.7
9,556,Martial Arts and Self-Defense,2,10.7
9,556,Martial Arts and Self-Defense,2,11.4
9,556,Martial Arts and Self-Defense,2,7.4
9,556,Music and Dance,2,13.3
9,556,Music and Dance,2,13
9,556,Music and Dance,2,14.8
9,556,Politics and Diplomacy,2,7.75
9,556,Politics and Diplomacy,2,11
9,556,Politics and Diplomacy,2,12.75
9,556,Politics and Diplomacy,2,11.5
9,556,Politics and Diplomacy,2,9.5
9,556,Sanskrit Language and Literature,2,14.9
9,556,Sanskrit Language and Literature,2,16.3
9,556,Sanskrit Language and Literature,2,15
9,556,Sanskrit Language and Literature,2,15.9
9,556,Sanskrit Language and Literature,2,16.3
9,556,Sanskrit Language and Literature,2,15
9,556,Vedic Philosophy and Spirituality,1,6
9,556,Vedic Philosophy and Spirituality,1,7
9,556,Vedic Philosophy and Spirituality,1,8.5
9,556,Vedic Philosophy and Spirituality,1,9.5
9,556,Vedic Philosophy and Spirituality,1,6.5
9,556,Vedic Philosophy and Spirituality,1,4.5
9,556,Vedic Philosophy and Spirituality,1,9
9,556,Yoga and Meditation,2,11.5
9,556,Yoga and Meditation,2,12.5
9,556,Yoga and Meditation,2,14
9,556,Yoga and Meditation,2,15
9,556,Yoga and Meditation,2,13
9,556,Yoga and Meditation,2,12
9,659,Architecture and Sculpture,1,17.1
9,659,Architecture and Sculpture,1,10
9,659,Architecture and Sculpture,1,13.5
9,659,Architecture and Sculpture,1,16.3
9,659,Architecture and Sculpture,1,17.3
9,659,Architecture and Sculpture,1,15.2
9,659,Architecture and Sculpture,1,16.2
9,659,Architecture and Sculpture,1,17.1
9,659,Architecture and Sculpture,1,13.7
9,659,Astrology and Astrology,1,8
9,659,Astrology and Astrology,1,10.75
9,659,Astrology and Astrology,1,18.5
9,659,Astrology and Astrology,1,9.5
9,659,Astrology and Astrology,1,5.5
9,659,Astrology and Astrology,1,12.25
9,659,Astrology and Astrology,1,10.25
9,659,Astrology and Astrology,1,6.75
9,659,Ayurveda and Traditional Medicine,2,6.5
9,659,Ayurveda and Traditional Medicine,2,11.75
9,659,Ayurveda and Traditional Medicine,2,11.25
9,659,Ayurveda and Traditional Medicine,2,14
9,659,Ayurveda and Traditional Medicine,2,8.5
9,659,History and Civilization of India,2,8
9,659,History and Civilization of India,2,6.25
9,659,History and Civilization of India,2,7.5
9,659,Martial Arts and Self-Defense,2,7.7
9,659,Martial Arts and Self-Defense,2,13.1
9,659,Martial Arts and Self-Defense,2,7.4
9,659,Martial Arts and Self-Defense,2,11.7
9,659,Martial Arts and Self-Defense,2,13.5
9,659,Martial Arts and Self-Defense,2,6.2
9,659,Music and Dance,2,11.7
9,659,Music and Dance,2,12.7
9,659,Music and Dance,2,12.3
9,659,Politics and Diplomacy,2,14.5
9,659,Politics and Diplomacy,2,14.5
9,659,Politics and Diplomacy,2,7.75
9,659,Politics and Diplomacy,2,10.5
9,659,Politics and Diplomacy,2,5
9,659,Sanskrit Language and Literature,2,15.2
9,659,Sanskrit Language and Literature,2,14.5
9,659,Sanskrit Language and Literature,2,13.7
9,659,Sanskrit Language and Literature,2,15.2
9,659,Sanskrit Language and Literature,2,16.5
9,659,Sanskrit Language and Literature,2,15.2
9,659,Vedic Philosophy and Spirituality,1,9.5
9,659,Vedic Philosophy and Spirituality,1,8
9,659,Vedic Philosophy and Spirituality,1,6.5
9,659,Vedic Philosophy and Spirituality,1,5
9,659,Vedic Philosophy and Spirituality,1,9.5
9,659,Vedic Philosophy and Spirituality,1,7.5
9,659,Yoga and Meditation,2,12
9,659,Yoga and Meditation,2,13.5
9,659,Yoga and Meditation,2,12
9,659,Yoga and Meditation,2,13.5
9,659,Yoga and Meditation,2,10
9,675,Architecture and Sculpture,1,15.1
9,675,Architecture and Sculpture,1,12.8
9,675,Architecture and Sculpture,1,11.2
9,675,Architecture and Sculpture,1,19.5
9,675,Architecture and Sculpture,1,16.7
9,675,Architecture and Sculpture,1,15.2
9,675,Architecture and Sculpture,1,8.5
9,675,Architecture and Sculpture,1,11.6
9,675,Architecture and Sculpture,1,18.3
9,675,Astrology and Astrology,1,12.5
9,675,Astrology and Astrology,1,5
9,675,Astrology and Astrology,1,12
9,675,Astrology and Astrology,1,11.5
9,675,Astrology and Astrology,1,12.75
9,675,Astrology and Astrology,1,8.25
9,675,Astrology and Astrology,1,9.75
9,675,Ayurveda and Traditional Medicine,2,15.25
9,675,Ayurveda and Traditional Medicine,2,11.5
9,675,Ayurveda and Traditional Medicine,2,18.75
9,675,Ayurveda and Traditional Medicine,2,14.25
9,675,Ayurveda and Traditional Medicine,2,13.5
9,675,History and Civilization of India,2,6.75
9,675,History and Civilization of India,2,8.5
9,675,History and Civilization of India,2,8.5
9,675,Martial Arts and Self-Defense,2,11.6
9,675,Martial Arts and Self-Defense,2,13.2
9,675,Martial Arts and Self-Defense,2,12.2
9,675,Martial Arts and Self-Defense,2,9.6
9,675,Martial Arts and Self-Defense,2,9
9,675,Martial Arts and Self-Defense,2,10.7
9,675,Music and Dance,2,9.8
9,675,Music and Dance,2,11.1
9,675,Music and Dance,2,11.2
9,675,Politics and Diplomacy,2,10.5
9,675,Politics and Diplomacy,2,6.75
9,675,Politics and Diplomacy,2,11.5
9,675,Politics and Diplomacy,2,8.75
9,675,Politics and Diplomacy,2,6.75
9,675,Sanskrit Language and Literature,2,13.7
9,675,Sanskrit Language and Literature,2,16.3
9,675,Sanskrit Language and Literature,2,15
9,675,Sanskrit Language and Literature,2,13.8
9,675,Sanskrit Language and Literature,2,13.4
9,675,Sanskrit Language and Literature,2,14.3
9,675,Vedic Philosophy and Spirituality,1,10.5
9,675,Vedic Philosophy and Spirituality,1,7
9,675,Vedic Philosophy and Spirituality,1,4
9,675,Vedic Philosophy and Spirituality,1,6.5
9,675,Vedic Philosophy and Spirituality,1,6
9,675,Vedic Philosophy and Spirituality,1,6.5
9,675,Vedic Philosophy and Spirituality,1,5.5
9,675,Yoga and Meditation,2,13.5
9,675,Yoga and Meditation,2,13
9,675,Yoga and Meditation,2,13.5
9,675,Yoga and Meditation,2,13.5
9,675,Yoga and Meditation,2,12
9,675,Yoga and Meditation,2,12
9,680,Architecture and Sculpture,1,13.8
9,680,Architecture and Sculpture,1,20
9,680,Architecture and Sculpture,1,15.5
9,680,Architecture and Sculpture,1,20
9,680,Architecture and Sculpture,1,16.1
9,680,Architecture and Sculpture,1,16.8
9,680,Architecture and Sculpture,1,14.5
9,680,Architecture and Sculpture,1,18.2
9,680,Architecture and Sculpture,1,17.5
9,680,Astrology and Astrology,1,11
9,680,Astrology and Astrology,1,11
9,680,Astrology and Astrology,1,14.75
9,680,Astrology and Astrology,1,10.5
9,680,Astrology and Astrology,1,3.75
9,680,Astrology and Astrology,1,10
9,680,Astrology and Astrology,1,8.75
9,680,Astrology and Astrology,1,6
9,680,Ayurveda and Traditional Medicine,2,11.25
9,680,Ayurveda and Traditional Medicine,2,9
9,680,Ayurveda and Traditional Medicine,2,13
9,680,Ayurveda and Traditional Medicine,2,12.75
9,680,Ayurveda and Traditional Medicine,2,5
9,680,History and Civilization of India,2,7
9,680,History and Civilization of India,2,12.25
9,680,History and Civilization of India,2,6.5
9,680,Martial Arts and Self-Defense,2,9.9
9,680,Martial Arts and Self-Defense,2,9.4
9,680,Martial Arts and Self-Defense,2,6
9,680,Martial Arts and Self-Defense,2,13.3
9,680,Martial Arts and Self-Defense,2,9.9
9,680,Martial Arts and Self-Defense,2,4.5
9,680,Music and Dance,2,16.7
9,680,Music and Dance,2,13.4
9,680,Music and Dance,2,13.8
9,680,Politics and Diplomacy,2,14
9,680,Politics and Diplomacy,2,11.75
9,680,Politics and Diplomacy,2,5.25
9,680,Politics and Diplomacy,2,6
9,680,Politics and Diplomacy,2,13.75
9,680,Sanskrit Language and Literature,2,17.3
9,680,Sanskrit Language and Literature,2,15.4
9,680,Sanskrit Language and Literature,2,16.1
9,680,Sanskrit Language and Literature,2,14.8
9,680,Sanskrit Language and Literature,2,13.9
9,680,Sanskrit Language and Literature,2,15.6
9,680,Vedic Philosophy and Spirituality,1,8.5
9,680,Vedic Philosophy and Spirituality,1,10
9,680,Vedic Philosophy and Spirituality,1,9.5
9,680,Vedic Philosophy and Spirituality,1,11
9,680,Vedic Philosophy and Spirituality,1,6.5
9,680,Vedic Philosophy and Spirituality,1,4.5
9,680,Yoga and Meditation,2,11
9,680,Yoga and Meditation,2,13
9,680,Yoga and Meditation,2,14
9,680,Yoga and Meditation,2,12.5
9,680,Yoga and Meditation,2,12.5
9,680,Yoga and Meditation,2,15
9,684,Architecture and Sculpture,1,16.3
9,684,Architecture and Sculpture,1,13.3
9,684,Architecture and Sculpture,1,15.6
9,684,Architecture and Sculpture,1,15.8
9,684,Architecture and Sculpture,1,14.3
9,684,Architecture and Sculpture,1,13.1
9,684,Architecture and Sculpture,1,16.5
9,684,Architecture and Sculpture,1,13
9,684,Architecture and Sculpture,1,11.9
9,684,Astrology and Astrology,1,8
9,684,Astrology and Astrology,1,11.25
9,684,Astrology and Astrology,1,13.5
9,684,Astrology and Astrology,1,10.5
9,684,Astrology and Astrology,1,12.5
9,684,Astrology and Astrology,1,13.5
9,684,Astrology and Astrology,1,11.75
9,684,Astrology and Astrology,1,9.25
9,684,Ayurveda and Traditional Medicine,2,10.25
9,684,Ayurveda and Traditional Medicine,2,13
9,684,Ayurveda and Traditional Medicine,2,12.25
9,684,Ayurveda and Traditional Medicine,2,9.5
9,684,Ayurveda and Traditional Medicine,2,12.5
9,684,History and Civilization of India,2,9.75
9,684,History and Civilization of India,2,10
9,684,History and Civilization of India,2,5
9,684,Martial Arts and Self-Defense,2,17.6
9,684,Martial Arts and Self-Defense,2,6.8
9,684,Martial Arts and Self-Defense,2,7.4
9,684,Martial Arts and Self-Defense,2,9
9,684,Martial Arts and Self-Defense,2,9
9,684,Martial Arts and Self-Defense,2,6.6
9,684,Music and Dance,2,11.3
9,684,Music and Dance,2,12.3
9,684,Music and Dance,2,9
9,684,Politics and Diplomacy,2,4.25
9,684,Politics and Diplomacy,2,7.5
9,684,Politics and Diplomacy,2,14.25
9,684,Politics and Diplomacy,2,8
9,684,Politics and Diplomacy,2,5.75
9,684,Sanskrit Language and Literature,2,15.3
9,684,Sanskrit Language and Literature,2,11.8
9,684,Sanskrit Language and Literature,2,14.3
9,684,Sanskrit Language and Literature,2,16.3
9,684,Sanskrit Language and Literature,2,13.4
9,684,Sanskrit Language and Literature,2,16.7
9,684,Vedic Philosophy and Spirituality,1,8
9,684,Vedic Philosophy and Spirituality,1,5
9,684,Vedic Philosophy and Spirituality,1,9
9,684,Vedic Philosophy and Spirituality,1,5
9,684,Vedic Philosophy and Spirituality,1,9
9,684,Vedic Philosophy and Spirituality,1,5
9,684,Vedic Philosophy and Spirituality,1,7
9,684,Yoga and Meditation,2,12.5
9,684,Yoga and Meditation,2,12.5
9,684,Yoga and Meditation,2,12
9,684,Yoga and Meditation,2,11.5
9,684,Yoga and Meditation,2,15
9,686,Architecture and Sculpture,1,13.8
9,686,Architecture and Sculpture,1,12.2
9,686,Architecture and Sculpture,1,16.3
9,686,Architecture and Sculpture,1,14.2
9,686,Architecture and Sculpture,1,19.3
9,686,Architecture and Sculpture,1,20
9,686,Architecture and Sculpture,1,16.8
9,686,Architecture and Sculpture,1,12.3
9,686,Architecture and Sculpture,1,13.1
9,686,Astrology and Astrology,1,14
9,686,Astrology and Astrology,1,13
9,686,Astrology and Astrology,1,10.75
9,686,Astrology and Astrology,1,17.25
9,686,Astrology and Astrology,1,7.25
9,686,Astrology and Astrology,1,12
9,686,Astrology and Astrology,1,8.75
9,686,Astrology and Astrology,1,12.75
9,686,Ayurveda and Traditional Medicine,2,13.25
9,686,Ayurveda and Traditional Medicine,2,15.25
9,686,Ayurveda and Traditional Medicine,2,14
9,686,Ayurveda and Traditional Medicine,2,10
9,686,Ayurveda and Traditional Medicine,2,16.75
9,686,History and Civilization of India,2,8.5
9,686,History and Civilization of India,2,10
9,686,History and Civilization of India,2,11.25
9,686,Martial Arts and Self-Defense,2,11.4
9,686,Martial Arts and Self-Defense,2,4.7
9,686,Martial Arts and Self-Defense,2,1.7
9,686,Martial Arts and Self-Defense,2,9.7
9,686,Martial Arts and Self-Defense,2,10.8
9,686,Music and Dance,2,15.2
9,686,Music and Dance,2,13.9
9,686,Music and Dance,2,13.1
9,686,Politics and Diplomacy,2,15.75
9,686,Politics and Diplomacy,2,8.75
9,686,Politics and Diplomacy,2,11
9,686,Politics and Diplomacy,2,13.5
9,686,Sanskrit Language and Literature,2,15.8
9,686,Sanskrit Language and Literature,2,15.3
9,686,Sanskrit Language and Literature,2,13.6
9,686,Sanskrit Language and Literature,2,12.9
9,686,Sanskrit Language and Literature,2,13.5
9,686,Sanskrit Language and Literature,2,14.7
9,686,Vedic Philosophy and Spirituality,1,4
9,686,Vedic Philosophy and Spirituality,1,6
9,686,Vedic Philosophy and Spirituality,1,7.5
9,686,Vedic Philosophy and Spirituality,1,8
9,686,Vedic Philosophy and Spirituality,1,4.5
9,686,Vedic Philosophy and Spirituality,1,4
9,686,Vedic Philosophy and Spirituality,1,6.5
9,686,Yoga and Meditation,2,10.5
9,686,Yoga and Meditation,2,11.5
9,686,Yoga and Meditation,2,12.5
9,686,Yoga and Meditation,2,12.5
9,686,Yoga and Meditation,2,10.5
9,686,Yoga and Meditation,2,11.5
9,695,Architecture and Sculpture,1,20
9,695,Architecture and Sculpture,1,13.6
9,695,Architecture and Sculpture,1,17.5
9,695,Architecture and Sculpture,1,15.6
9,695,Architecture and Sculpture,1,12.4
9,695,Architecture and Sculpture,1,13.5
9,695,Architecture and Sculpture,1,16.6
9,695,Architecture and Sculpture,1,20
9,695,Architecture and Sculpture,1,12.2
9,695,Astrology and Astrology,1,11.5
9,695,Astrology and Astrology,1,13.5
9,695,Astrology and Astrology,1,10.5
9,695,Astrology and Astrology,1,15.5
9,695,Astrology and Astrology,1,11.75
9,695,Astrology and Astrology,1,7.75
9,695,Astrology and Astrology,1,13
9,695,Ayurveda and Traditional Medicine,2,13.5
9,695,Ayurveda and Traditional Medicine,2,9.5
9,695,Ayurveda and Traditional Medicine,2,15
9,695,Ayurveda and Traditional Medicine,2,16
9,695,Ayurveda and Traditional Medicine,2,7.25
9,695,History and Civilization of India,2,10.25
9,695,History and Civilization of India,2,8.5
9,695,History and Civilization of India,2,8.75
9,695,Martial Arts and Self-Defense,2,7.5
9,695,Martial Arts and Self-Defense,2,9
9,695,Martial Arts and Self-Defense,2,11.4
9,695,Martial Arts and Self-Defense,2,9.1
9,695,Martial Arts and Self-Defense,2,3.5
9,695,Martial Arts and Self-Defense,2,8.8
9,695,Music and Dance,2,14.1
9,695,Music and Dance,2,14.6
9,695,Music and Dance,2,12.4
9,695,Politics and Diplomacy,2,14
9,695,Politics and Diplomacy,2,12.25
9,695,Politics and Diplomacy,2,18.25
9,695,Politics and Diplomacy,2,11
9,695,Politics and Diplomacy,2,14.25
9,695,Sanskrit Language and Literature,2,15.5
9,695,Sanskrit Language and Literature,2,16.1
9,695,Sanskrit Language and Literature,2,13.4
9,695,Sanskrit Language and Literature,2,13.9
9,695,Sanskrit Language and Literature,2,15.4
9,695,Vedic Philosophy and Spirituality,1,5
9,695,Vedic Philosophy and Spirituality,1,11
9,695,Vedic Philosophy and Spirituality,1,6
9,695,Vedic Philosophy and Spirituality,1,11.5
9,695,Vedic Philosophy and Spirituality,1,6
9,695,Vedic Philosophy and Spirituality,1,5.5
9,695,Vedic Philosophy and Spirituality,1,8
9,695,Yoga and Meditation,2,10.5
9,695,Yoga and Meditation,2,12.5
9,695,Yoga and Meditation,2,13
9,695,Yoga and Meditation,2,13.5
9,695,Yoga and Meditation,2,14
9,695,Yoga and Meditation,2,11
9,700,Architecture and Sculpture,1,9.9
9,700,Architecture and Sculpture,1,15.8
9,700,Architecture and Sculpture,1,14.4
9,700,Architecture and Sculpture,1,14.1
9,700,Architecture and Sculpture,1,13.7
9,700,Architecture and Sculpture,1,15.3
9,700,Architecture and Sculpture,1,16.5
9,700,Architecture and Sculpture,1,15.2
9,700,Architecture and Sculpture,1,14.3
9,700,Astrology and Astrology,1,13.5
9,700,Astrology and Astrology,1,15.75
9,700,Astrology and Astrology,1,12
9,700,Astrology and Astrology,1,17.5
9,700,Astrology and Astrology,1,6.75
9,700,Astrology and Astrology,1,7
9,700,Astrology and Astrology,1,9.25
9,700,Astrology and Astrology,1,10.75
9,700,Ayurveda and Traditional Medicine,2,11.5
9,700,Ayurveda and Traditional Medicine,2,13.25
9,700,Ayurveda and Traditional Medicine,2,12.75
9,700,Ayurveda and Traditional Medicine,2,13.25
9,700,Ayurveda and Traditional Medicine,2,8.25
9,700,History and Civilization of India,2,11.5
9,700,History and Civilization of India,2,13
9,700,History and Civilization of India,2,9.75
9,700,Martial Arts and Self-Defense,2,10.6
9,700,Martial Arts and Self-Defense,2,5.8
9,700,Martial Arts and Self-Defense,2,8.1
9,700,Martial Arts and Self-Defense,2,6.1
9,700,Martial Arts and Self-Defense,2,7.5
9,700,Martial Arts and Self-Defense,2,10.7
9,700,Music and Dance,2,11.5
9,700,Music and Dance,2,10.8
9,700,Music and Dance,2,9.5
9,700,Politics and Diplomacy,2,10
9,700,Politics and Diplomacy,2,12
9,700,Politics and Diplomacy,2,8
9,700,Politics and Diplomacy,2,11.25
9,700,Sanskrit Language and Literature,2,14.8
9,700,Sanskrit Language and Literature,2,14.4
9,700,Sanskrit Language and Literature,2,12.8
9,700,Sanskrit Language and Literature,2,13.9
9,700,Sanskrit Language and Literature,2,14.9
9,700,Vedic Philosophy and Spirituality,1,6
9,700,Vedic Philosophy and Spirituality,1,7
9,700,Vedic Philosophy and Spirituality,1,6.5
9,700,Vedic Philosophy and Spirituality,1,7
9,700,Vedic Philosophy and Spirituality,1,9.5
9,700,Vedic Philosophy and Spirituality,1,4
9,700,Vedic Philosophy and Spirituality,1,5
9,700,Yoga and Meditation,2,10.5
9,700,Yoga and Meditation,2,13
9,700,Yoga and Meditation,2,12.5
9,700,Yoga and Meditation,2,11.5
9,700,Yoga and Meditation,2,11.5
9,700,Yoga and Meditation,2,12.5
9,721,Architecture and Sculpture,1,11.8
9,721,Architecture and Sculpture,1,19.3
9,721,Architecture and Sculpture,1,14.5
9,721,Architecture and Sculpture,1,13.1
9,721,Architecture and Sculpture,1,16.4
9,721,Architecture and Sculpture,1,15.4
9,721,Architecture and Sculpture,1,9
9,721,Architecture and Sculpture,1,14
9,721,Architecture and Sculpture,1,18.6
9,721,Astrology and Astrology,1,10.25
9,721,Astrology and Astrology,1,11
9,721,Astrology and Astrology,1,10
9,721,Astrology and Astrology,1,4.5
9,721,Astrology and Astrology,1,9.5
9,721,Astrology and Astrology,1,6.5
9,721,Astrology and Astrology,1,7.25
9,721,Astrology and Astrology,1,11.75
9,721,Ayurveda and Traditional Medicine,2,16.5
9,721,Ayurveda and Traditional Medicine,2,10
9,721,Ayurveda and Traditional Medicine,2,14.5
9,721,Ayurveda and Traditional Medicine,2,16.5
9,721,Ayurveda and Traditional Medicine,2,18.5
9,721,History and Civilization of India,2,7
9,721,History and Civilization of India,2,7
9,721,History and Civilization of India,2,11
9,721,Martial Arts and Self-Defense,2,12.8
9,721,Martial Arts and Self-Defense,2,6.8
9,721,Martial Arts and Self-Defense,2,10.6
9,721,Martial Arts and Self-Defense,2,12.8
9,721,Martial Arts and Self-Defense,2,11.7
